time	position	velocity
2.099999999999999	0.6595697377001918	0.3539584898514662
2.109999999999999	0.6630972986594016	0.3526828249009983
2.1199999999999988	0.66661210795914	0.3513964581090468
2.1299999999999986	0.6701140593286076	0.35009958129077756
2.1399999999999983	0.6736030484073369	0.3487923850499375
2.149999999999998	0.6770789727331071	0.3474750587782646
2.159999999999998	0.6805417317298532	0.3461477906549849
2.1699999999999977	0.6839912266955698	0.3448107676463941
2.1799999999999975	0.6874273607902109	0.34346417550552444
2.1899999999999973	0.6908500390235878	0.34210819877189486
2.199999999999997	0.6942591682432628	0.3407430207713446
2.209999999999997	0.6976546571224432	0.33936882361594867
2.2199999999999966	0.7010364161478736	0.33798578820401465
2.2299999999999964	0.7044043576077285	0.3365940942201603
2.239999999999996	0.7077583955795065	0.3351939201354706
2.249999999999996	0.7110984459179256	0.33378544320773407
2.259999999999996	0.7144244262428212	0.33236883948175683
2.2699999999999956	0.7177362559270477	0.33094428378975427
2.2799999999999954	0.7210338560843838	0.32951194975181913
2.289999999999995	0.724317149557443	0.32807200977646556
2.299999999999995	0.7275860609055895	0.32662463506124767
2.3099999999999947	0.7308405163928607	0.3251699955934528
2.3199999999999945	0.7340804439758966	0.32370826015086773
2.3299999999999943	0.7373057732918765	0.3222395963026178
2.339999999999994	0.7405164356464659	0.3207641704100776
2.349999999999994	0.7437123640017704	0.319282147627853
2.3599999999999937	0.7468934929643017	0.31779369190483325
2.3699999999999934	0.7500597587729528	0.31629896598531254
2.3799999999999932	0.753211099286985	0.3147981314101806
2.389999999999993	0.7563474539740275	0.31329134851818097
2.399999999999993	0.7594687638980885	0.31177877644723667
2.4099999999999926	0.7625749717075814	0.31026057313584227
2.4199999999999924	0.7656660216233632	0.30873689532452164
2.429999999999992	0.7687418594267889	0.30720789855735076
2.439999999999992	0.7718024324477807	0.3056737371835447
2.4499999999999917	0.7748476895529135	0.30413456435910796
2.4599999999999915	0.7778775811335168	0.30259053204854786
2.4699999999999913	0.7808920590937937	0.3010417910266494
2.479999999999991	0.783891076838958	0.299488490880312
2.489999999999991	0.7868745892633899	0.29793078001044604
2.4999999999999907	0.7898425527388107	0.29636880563393
2.5099999999999905	0.7927949251024763	0.29480271378562595
2.5199999999999902	0.7957316656453927	0.29323264932045395
2.52999999999999	0.7986527351005507	0.2916587559155237
2.53999999999999	0.801558095631183	0.2900811760723233
2.5499999999999896	0.8044477108190425	0.2885000511189641
2.5599999999999894	0.8073215456527043	0.2869155212124812
2.569999999999989	0.8101795665158891	0.2853277253411886
2.579999999999989	0.8130217411758118	0.28373680132708856
2.5899999999999888	0.8158480387715538	0.28214288582833413
2.5999999999999885	0.8186584298024591	0.28054611434174476
2.6099999999999883	0.821452886116557	0.2789466212053735
2.619999999999988	0.8242313808990096	0.2773445396011258
2.629999999999988	0.8269938886605861	0.27574000155742895
2.6399999999999877	0.8297403852261632	0.27413313795195116
2.6499999999999875	0.8324708477232535	0.2725240785143703
2.6599999999999873	0.8351852545705611	0.27091295182919123
2.669999999999987	0.8378835854665658	0.2692998853386105
2.679999999999987	0.8405658213781355	0.26768500534542916
2.6899999999999866	0.8432319445291683	0.2660684370160115
2.6999999999999864	0.845881938389264	0.26445030438329004
2.709999999999986	0.8485157876624255	0.2628307303498158
2.719999999999986	0.8511334782757913	0.261209836690853
